Loading checkpoint models/117M/model.ckpt
Loading dataset...
100%|██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 1/1 [00:00<00:00,  1.62it/s]
dataset has 61451752 tokens
Training...
[1 | 8.32] loss=2.05 avg=2.05
[6610 | 42447.63] loss=0.52 avg=0.98
[6611 | 42452.64] loss=1.03 avg=0.98
[6612 | 42457.59] loss=0.64 avg=0.98
[6613 | 42462.64] loss=1.20 avg=0.98
[6614 | 42467.63] loss=1.01 avg=0.98
[6615 | 42472.66] loss=0.92 avg=0.98
[6616 | 42477.79] loss=1.16 avg=0.98
[6617 | 42482.80] loss=0.75 avg=0.98
[6618 | 42487.91] loss=0.64 avg=0.98
[6619 | 42492.93] loss=1.29 avg=0.98
[6620 | 42497.91] loss=0.69 avg=0.98
[6621 | 42502.91] loss=0.79 avg=0.97
[6622 | 42507.90] loss=0.85 avg=0.97
[6623 | 42512.93] loss=0.99 avg=0.97
[6624 | 42517.99] loss=1.80 avg=0.98
[6625 | 42522.94] loss=0.93 avg=0.98
[6626 | 42527.92] loss=0.95 avg=0.98
[6627 | 42532.86] loss=0.84 avg=0.98
[6628 | 42537.90] loss=0.71 avg=0.98
[6629 | 42542.88] loss=1.06 avg=0.98
[6630 | 42547.98] loss=1.15 avg=0.98
[6631 | 42552.99] loss=0.54 avg=0.98
[6632 | 42558.08] loss=0.77 avg=0.97
[6633 | 42563.06] loss=1.34 avg=0.98
[6634 | 42568.12] loss=1.66 avg=0.98
[6635 | 42573.12] loss=0.84 avg=0.98
[6636 | 42578.16] loss=1.19 avg=0.98
[6637 | 42583.19] loss=1.30 avg=0.99
[6638 | 42588.30] loss=0.73 avg=0.98
[6639 | 42593.46] loss=1.05 avg=0.99
[6640 | 42598.52] loss=1.38 avg=0.99
[6641 | 42603.54] loss=0.70 avg=0.99
[6642 | 42608.61] loss=1.06 avg=0.99
[6643 | 42613.69] loss=1.37 avg=0.99
[6644 | 42618.69] loss=1.39 avg=1.00
[6645 | 42623.72] loss=0.69 avg=0.99
[6646 | 42628.79] loss=0.73 avg=0.99
[6647 | 42633.80] loss=0.68 avg=0.99
[6648 | 42638.85] loss=1.37 avg=0.99
[6649 | 42643.94] loss=1.15 avg=0.99
[6650 | 42648.95] loss=1.12 avg=0.99
[6651 | 42654.03] loss=0.55 avg=0.99
[6652 | 42659.04] loss=0.95 avg=0.99
[6653 | 42664.04] loss=0.64 avg=0.98
[6654 | 42669.05] loss=0.84 avg=0.98
[6655 | 42674.08] loss=0.77 avg=0.98
[6656 | 42679.07] loss=1.59 avg=0.99
[6657 | 42684.04] loss=0.88 avg=0.99
[6658 | 42689.07] loss=1.13 avg=0.99
[6659 | 42694.15] loss=0.69 avg=0.98
[6660 | 42699.19] loss=1.11 avg=0.99
[6661 | 42704.21] loss=0.71 avg=0.98
[6662 | 42709.33] loss=0.67 avg=0.98
[6663 | 42714.37] loss=1.12 avg=0.98
[6664 | 42719.45] loss=1.60 avg=0.99
[6665 | 42724.51] loss=1.15 avg=0.99
[6666 | 42729.57] loss=0.51 avg=0.98
[6667 | 42734.50] loss=1.73 avg=0.99
[6668 | 42739.51] loss=1.05 avg=0.99
[6669 | 42744.58] loss=1.15 avg=0.99
[6670 | 42749.65] loss=0.83 avg=0.99
[6671 | 42754.63] loss=0.85 avg=0.99
[6672 | 42759.77] loss=0.97 avg=0.99
[6673 | 42764.81] loss=1.18 avg=0.99
[6674 | 42769.88] loss=0.92 avg=0.99
[6675 | 42774.97] loss=0.93 avg=0.99
[6676 | 42780.07] loss=0.66 avg=0.99
[6677 | 42785.15] loss=0.66 avg=0.99
[6678 | 42790.16] loss=0.52 avg=0.98
[6679 | 42795.26] loss=0.89 avg=0.98
[6680 | 42800.37] loss=0.88 avg=0.98
[6681 | 42805.48] loss=1.31 avg=0.98
[6682 | 42810.60] loss=1.00 avg=0.98
[6683 | 42815.58] loss=0.99 avg=0.98
[6684 | 42820.63] loss=0.64 avg=0.98
[6685 | 42825.72] loss=1.41 avg=0.98
[6686 | 42830.73] loss=0.73 avg=0.98
[6687 | 42835.66] loss=1.07 avg=0.98
[6688 | 42840.63] loss=0.74 avg=0.98
[6689 | 42845.58] loss=0.78 avg=0.98
[6690 | 42850.68] loss=1.00 avg=0.98
[6691 | 42855.78] loss=0.79 avg=0.98
[6692 | 42860.75] loss=0.81 avg=0.97
[6693 | 42865.72] loss=1.10 avg=0.97
[6694 | 42870.80] loss=1.37 avg=0.98
[6695 | 42875.90] loss=0.94 avg=0.98
[6696 | 42881.01] loss=0.72 avg=0.98
[6697 | 42886.07] loss=0.82 avg=0.97
[6698 | 42891.13] loss=0.94 avg=0.97
[6699 | 42896.17] loss=0.79 avg=0.97
Generating samples...
======== SAMPLE 1 ========
 u'.', u'name', u',', u'expiry_date', u',', u'description_date', u',', u'url', u')', u'self', u'.', u'logger', u'.', u'debug', u'(', u'[', u"'%Y/%r %S %M'", u"'%Y/%r %S %M'", u',', u'description_date', u',', u')', u'return', u'response', u'.', u'post', u'(', u'path', u',', u'self', u'.', u'status', u'+', u"'%Y/%M'", u",', u'description_date', u',', u')'] Return the path to this service object from the time it is created in the background. [u'Return', u'the', u'path', u'to', u'this', u'service', u'object', u'from', u'the', u'time', u'it', u'is', u'created', u'in', u'the', u'background', u'.'] ServiceHandlerService.path python def path(self):
        """
        Return the path to this service object from the time it is created in the background.
        """
        self.logger.expect(path, '%Y/%r %S %M'
               '%Y/%r %S %M', '%Y/%r',
              description_date, '%Y',
               description_date, '%Y/%r %s %M',
               url)
        return self.service.path, self.sockets.path.format(path) train sf_cli/services/service.py pangolad/sf-cli 54c8d4f8b4c3a27ed8a7e9ee2b1c6cb7e5edc https://github.com/ppangolad/sf-cli/blob/54c8d4f8b4c3a27ed8a7e9ee2b1c6cb7e5edc/sf_cli/services/service.py#L939-L959
def _to_post(self, response, response_params):
        """
        Return the data from post response (data_format) """
        self.logger.expect(response, '%Y/%r %s %M'
              '%Y/%r %s %m'
              response_id, '%Y/%r %s %m'
              url)
        self.logger.expect(response, '%Y/%r %S %M %Y'
              '%Y/%r %s %m'
              url)
        self.logger.expect(response.content.url)
        self.logger.expect(response.headers.headers) [u'def', u'_to_post', u'(', u'self', u',', u'response', u',', u'response_params', u')', u':', u'self', u'.', u'logger', u'.', u'expect', u'(', u'response', u',', u"'%Y/%r %s %m/%y'", u'%', u'response_id', u',', u"'%Y/%r %s %m/%Y'", u'# L939-L959'] Return the data from post response (data_format) [u'def', u'_to_post', u'(', u'self', u',

[6700 | 42983.13] loss=0.73 avg=0.97
[6701 | 42988.24] loss=1.14 avg=0.97
[6702 | 42993.23] loss=0.93 avg=0.97
[6703 | 42998.28] loss=2.23 avg=0.98
[6704 | 43003.32] loss=0.83 avg=0.98
[6705 | 43008.38] loss=0.80 avg=0.98
[6706 | 43013.42] loss=1.53 avg=0.99
[6707 | 43018.36] loss=1.18 avg=0.99
[6708 | 43023.27] loss=1.05 avg=0.99
[6709 | 43028.32] loss=1.01 avg=0.99
[6710 | 43033.30] loss=0.85 avg=0.99
[6711 | 43038.38] loss=0.75 avg=0.98
[6712 | 43043.39] loss=1.24 avg=0.99
[6713 | 43048.39] loss=1.51 avg=0.99
[6714 | 43053.47] loss=0.97 avg=0.99
[6715 | 43058.54] loss=1.18 avg=0.99
[6716 | 43063.62] loss=0.82 avg=0.99
[6717 | 43068.71] loss=1.21 avg=0.99
[6718 | 43073.74] loss=0.88 avg=0.99
[6719 | 43078.79] loss=0.94 avg=0.99
[6720 | 43083.77] loss=1.02 avg=0.99
[6721 | 43088.89] loss=0.69 avg=0.99
[6722 | 43093.92] loss=0.77 avg=0.99
[6723 | 43098.96] loss=0.84 avg=0.99
[6724 | 43104.15] loss=0.88 avg=0.99
[6725 | 43109.24] loss=0.66 avg=0.98
[6726 | 43114.37] loss=0.99 avg=0.98
[6727 | 43119.42] loss=1.22 avg=0.98
[6728 | 43124.48] loss=0.95 avg=0.98
[6729 | 43129.55] loss=1.21 avg=0.99
[6730 | 43134.62] loss=1.09 avg=0.99
[6731 | 43139.67] loss=1.03 avg=0.99
[6732 | 43144.71] loss=0.51 avg=0.98
[6733 | 43149.78] loss=0.71 avg=0.98
[6734 | 43154.88] loss=0.85 avg=0.98
[6735 | 43159.96] loss=1.67 avg=0.99
[6736 | 43165.06] loss=0.88 avg=0.99
[6737 | 43170.10] loss=1.11 avg=0.99
[6738 | 43175.09] loss=0.64 avg=0.98
[6739 | 43180.17] loss=1.90 avg=0.99
[6740 | 43185.25] loss=0.75 avg=0.99
[6741 | 43190.28] loss=0.75 avg=0.99
[6742 | 43195.30] loss=1.48 avg=0.99
[6743 | 43200.37] loss=1.14 avg=0.99
[6744 | 43205.34] loss=1.23 avg=1.00
[6745 | 43210.36] loss=0.55 avg=0.99
[6746 | 43215.38] loss=0.72 avg=0.99
[6747 | 43220.40] loss=0.72 avg=0.99
[6748 | 43225.59] loss=0.69 avg=0.98
[6749 | 43230.70] loss=0.80 avg=0.98
[6750 | 43235.76] loss=1.84 avg=0.99
[6751 | 43240.78] loss=0.84 avg=0.99
[6752 | 43245.89] loss=1.15 avg=0.99
[6753 | 43250.95] loss=0.82 avg=0.99
[6754 | 43255.93] loss=1.52 avg=0.99
[6755 | 43261.02] loss=0.73 avg=0.99
[6756 | 43266.10] loss=0.62 avg=0.99
[6757 | 43271.19] loss=1.09 avg=0.99
[6758 | 43276.29] loss=1.41 avg=0.99
[6759 | 43281.36] loss=0.77 avg=0.99
[6760 | 43286.40] loss=0.90 avg=0.99
[6761 | 43291.40] loss=0.62 avg=0.99
[6762 | 43296.47] loss=0.84 avg=0.98
[6763 | 43301.54] loss=0.98 avg=0.98
[6764 | 43306.56] loss=1.27 avg=0.99
[6765 | 43311.62] loss=0.83 avg=0.99
[6766 | 43316.65] loss=1.22 avg=0.99
[6767 | 43321.60] loss=0.86 avg=0.99
[6768 | 43326.69] loss=0.61 avg=0.98
[6769 | 43331.68] loss=0.92 avg=0.98
[6770 | 43336.66] loss=0.50 avg=0.98
[6771 | 43341.67] loss=0.72 avg=0.97
[6772 | 43346.72] loss=0.95 avg=0.97
[6773 | 43351.62] loss=2.17 avg=0.99
[6774 | 43356.59] loss=1.01 avg=0.99
[6775 | 43361.59] loss=1.42 avg=0.99
[6776 | 43366.65] loss=0.63 avg=0.99
[6777 | 43371.67] loss=0.82 avg=0.99
[6778 | 43376.81] loss=0.96 avg=0.99
[6779 | 43381.91] loss=1.35 avg=0.99
[6780 | 43387.02] loss=1.04 avg=0.99
[6781 | 43392.13] loss=0.57 avg=0.99
[6782 | 43397.19] loss=1.07 avg=0.99
[6783 | 43402.18] loss=1.38 avg=0.99
[6784 | 43407.36] loss=1.01 avg=0.99
[6785 | 43412.45] loss=0.66 avg=0.99
[6786 | 43417.47] loss=1.20 avg=0.99
[6787 | 43422.41] loss=0.67 avg=0.99
[6788 | 43427.42] loss=0.89 avg=0.99
[6789 | 43432.54] loss=0.99 avg=0.99
[6790 | 43437.61] loss=1.56 avg=0.99
[6791 | 43442.62] loss=1.23 avg=0.99
[6792 | 43447.56] loss=0.65 avg=0.99
[6793 | 43452.58] loss=2.15 avg=1.00
[6794 | 43457.66] loss=1.14 avg=1.00
[6795 | 43462.64] loss=0.99 avg=1.00
[6796 | 43467.60] loss=1.87 avg=1.01
[6797 | 43472.53] loss=1.07 avg=1.01
[6798 | 43477.60] loss=0.62 avg=1.01
[6799 | 43482.73] loss=0.83 avg=1.01
Generating samples...
======== SAMPLE 1 ========
                                                                        #                                                                                                                                             #                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           

[6800 | 43570.57] loss=0.77 avg=1.00
[6801 | 43575.62] loss=0.63 avg=1.00
[6802 | 43580.66] loss=0.73 avg=1.00
[6803 | 43585.69] loss=0.64 avg=0.99
[6804 | 43590.64] loss=1.13 avg=1.00
[6805 | 43595.64] loss=1.27 avg=1.00
[6806 | 43600.67] loss=1.03 avg=1.00
[6807 | 43605.74] loss=1.54 avg=1.00
[6808 | 43610.65] loss=1.33 avg=1.01
[6809 | 43615.60] loss=1.17 avg=1.01
[6810 | 43620.60] loss=0.73 avg=1.01
[6811 | 43625.57] loss=1.16 avg=1.01
[6812 | 43630.54] loss=0.68 avg=1.00
[6813 | 43635.64] loss=1.07 avg=1.00
[6814 | 43640.69] loss=0.67 avg=1.00
[6815 | 43645.68] loss=0.95 avg=1.00
[6816 | 43650.68] loss=0.98 avg=1.00
[6817 | 43655.78] loss=0.91 avg=1.00
[6818 | 43660.74] loss=1.05 avg=1.00
[6819 | 43665.78] loss=0.68 avg=1.00
[6820 | 43670.80] loss=0.82 avg=1.00
[6821 | 43675.84] loss=1.19 avg=1.00
[6822 | 43680.84] loss=1.14 avg=1.00
[6823 | 43685.91] loss=1.30 avg=1.00
[6824 | 43690.95] loss=0.72 avg=1.00
[6825 | 43695.91] loss=0.60 avg=0.99
[6826 | 43701.00] loss=1.03 avg=1.00
[6827 | 43705.97] loss=0.96 avg=0.99
[6828 | 43710.99] loss=0.75 avg=0.99
[6829 | 43716.03] loss=0.95 avg=0.99
[6830 | 43721.06] loss=1.04 avg=0.99
[6831 | 43725.97] loss=1.45 avg=1.00
[6832 | 43730.99] loss=0.94 avg=1.00
[6833 | 43736.02] loss=1.35 avg=1.00
[6834 | 43741.06] loss=0.85 avg=1.00
[6835 | 43746.00] loss=1.09 avg=1.00
[6836 | 43751.07] loss=0.53 avg=0.99
[6837 | 43756.02] loss=0.64 avg=0.99
[6838 | 43761.08] loss=0.82 avg=0.99
[6839 | 43766.06] loss=0.85 avg=0.99
[6840 | 43771.05] loss=0.95 avg=0.99
[6841 | 43775.99] loss=0.87 avg=0.99
[6842 | 43781.07] loss=0.93 avg=0.99
[6843 | 43786.08] loss=1.38 avg=0.99
[6844 | 43791.05] loss=0.77 avg=0.99
[6845 | 43796.01] loss=0.73 avg=0.99
[6846 | 43801.06] loss=0.69 avg=0.98
[6847 | 43806.06] loss=0.93 avg=0.98
[6848 | 43811.13] loss=0.55 avg=0.98
[6849 | 43816.23] loss=0.65 avg=0.97
[6850 | 43821.29] loss=0.65 avg=0.97
[6851 | 43826.38] loss=1.05 avg=0.97
[6852 | 43831.47] loss=0.91 avg=0.97
[6853 | 43836.51] loss=1.15 avg=0.97
[6854 | 43841.51] loss=0.99 avg=0.97
[6855 | 43846.51] loss=0.58 avg=0.97
[6856 | 43851.61] loss=1.18 avg=0.97
[6857 | 43856.61] loss=1.57 avg=0.98
[6858 | 43861.62] loss=0.97 avg=0.98
[6859 | 43866.81] loss=0.91 avg=0.98
[6860 | 43871.94] loss=0.45 avg=0.97
[6861 | 43877.01] loss=0.70 avg=0.97
[6862 | 43882.00] loss=0.83 avg=0.97
[6863 | 43887.05] loss=0.57 avg=0.96
[6864 | 43892.16] loss=0.83 avg=0.96
[6865 | 43897.18] loss=0.77 avg=0.96
[6866 | 43902.17] loss=0.62 avg=0.96
[6867 | 43907.15] loss=0.66 avg=0.95
[6868 | 43912.12] loss=0.54 avg=0.95
[6869 | 43917.18] loss=1.20 avg=0.95
[6870 | 43922.20] loss=0.91 avg=0.95
[6871 | 43927.17] loss=0.73 avg=0.95
[6872 | 43932.17] loss=1.08 avg=0.95
[6873 | 43937.24] loss=0.87 avg=0.95
[6874 | 43942.33] loss=0.99 avg=0.95
[6875 | 43947.36] loss=0.90 avg=0.95
[6876 | 43952.37] loss=1.08 avg=0.95
[6877 | 43957.48] loss=0.59 avg=0.95
[6878 | 43962.65] loss=0.78 avg=0.95
[6879 | 43967.74] loss=0.47 avg=0.94
[6880 | 43972.78] loss=1.72 avg=0.95
[6881 | 43977.89] loss=1.11 avg=0.95
[6882 | 43982.91] loss=0.56 avg=0.95
[6883 | 43988.06] loss=0.93 avg=0.95
[6884 | 43993.12] loss=0.70 avg=0.94
[6885 | 43998.08] loss=0.75 avg=0.94
[6886 | 44003.02] loss=1.50 avg=0.95
[6887 | 44008.12] loss=0.71 avg=0.94
[6888 | 44013.13] loss=0.73 avg=0.94
[6889 | 44018.11] loss=0.71 avg=0.94
[6890 | 44023.17] loss=0.74 avg=0.94
[6891 | 44028.19] loss=1.56 avg=0.94
[6892 | 44033.20] loss=1.20 avg=0.95
[6893 | 44038.21] loss=1.20 avg=0.95
[6894 | 44043.21] loss=0.68 avg=0.95
[6895 | 44048.16] loss=0.56 avg=0.94
[6896 | 44053.16] loss=0.83 avg=0.94
[6897 | 44058.24] loss=0.89 avg=0.94
[6898 | 44063.29] loss=1.00 avg=0.94
[6899 | 44068.32] loss=0.77 avg=0.94
Generating samples...
======== SAMPLE 1 ========
             """
                 return self._get_value(value)
        else:
            # if not an object, return None
            return value[:, -1] + str(str(value))) train pybjs_pipeline/libs/utils.py pybjs-pipeline/pybjs-pipeline 85e45d2ba29cc6e69e67e0f3c6822a36b4a9035b https://github.com/pybjs-pipeline/pybjs-pipeline/blob/85e45d2ba29cc6e69e67e0f3c6822a36b4a9035b/pybjs_pipeline/libs/utils.py#L1021-L1025
def create_key_value(self, value, index=None, key_type=None):
        """ Create key_value for key in value.

        An instance of PyBJS'method method. If key == type', None:
        return self._get_data(value, index=index, key_type=key_type, value=value)

        return self._create_key_value(value) [u'def', u'create_key_value', u'(', u'self', u',', u'value', u',', u'index', u'=', u'None', u',', u'key_type', u'=', u'None', u')', u':', u'""" Create key_value for key in value.

        An instance of PyBJS'method method. If key == type', u'None', u':', u'return', u'self', u'.', u'_get_data', u'(', u'value', u',', u'index', u'=', u'index', u',', u'key_type', u'=', u'key_type', u',', u'value', u'=', u'value', u')', u'return', u'self', u'.', u'_create_key_value', u'(', u'value', u')'] Create key_value for key in value.

        An instance of PyBJS'method method. If key == type', u'None:
        return self._get_data(', u'value', u',', u'index', u'=', u'index', u',', u'key_type', u'=', u'key_type', u',', u'value', u'=', u'value', u')

        return self._create_key_value(', u'value', u') [u'def', u'create_key_value', u'(', u'self', u',', u'value', u',', u'index', u'=', u'None', u',', u'key_type', u'=', u'None', u')', u':', u"'Create key_value for key in value.

        An instance of PyBJS'method method.', u'If', u'key', u'==', u'type', u'None', u':', u'return', u'self', u'.', u'_get_data', u'(', u'value', u',', u'index', u'=', u'index', u',', u'key_type', u'=', u'key_type', u',', u'value', u'=', u'value', u')', u'return', u'self', u'.', u'_create_key_value', u'(', u'value', u')'] Create key_value for key in value.

        An instance of PyBJS'method method. If key == type', u'None:
            return self._get_data(', u'value', u',', u'index', u'=', u'index', u',', u'key_type', u'=', u'key_type', u

[6900 | 44807.00] loss=1.45 avg=0.95
[6901 | 44820.39] loss=0.57 avg=0.94
[6902 | 44834.87] loss=0.97 avg=0.94
[6903 | 44849.32] loss=0.75 avg=0.94
[6904 | 45316.73] loss=1.66 avg=0.95
[6905 | 45321.94] loss=1.22 avg=0.95
[6906 | 45336.31] loss=1.24 avg=0.95
[6907 | 45350.76] loss=1.05 avg=0.95
[6908 | 45382.94] loss=0.86 avg=0.95
[6909 | 45388.09] loss=1.32 avg=0.96
[6910 | 45393.09] loss=0.93 avg=0.96
[6911 | 45407.64] loss=0.92 avg=0.96
[6912 | 45422.00] loss=0.65 avg=0.95
[6913 | 45696.67] loss=0.90 avg=0.95
[6914 | 45701.95] loss=1.38 avg=0.96
[6915 | 45707.84] loss=1.12 avg=0.96
[6916 | 45722.15] loss=0.81 avg=0.96
[6917 | 45736.16] loss=0.87 avg=0.96
[6918 | 46212.58] loss=0.62 avg=0.95
[6919 | 46217.73] loss=0.88 avg=0.95
[6920 | 46223.52] loss=0.90 avg=0.95
[6921 | 46237.54] loss=1.19 avg=0.95
[6922 | 46251.78] loss=1.38 avg=0.96
[6923 | 46595.87] loss=1.41 avg=0.96
[6924 | 46601.00] loss=0.73 avg=0.96
[6925 | 46606.48] loss=0.58 avg=0.96
[6926 | 46620.65] loss=0.53 avg=0.95
[6927 | 46635.03] loss=1.25 avg=0.95
[6928 | 46666.85] loss=1.06 avg=0.96
[6929 | 46671.97] loss=0.61 avg=0.95
[6930 | 46677.33] loss=1.16 avg=0.95
[6931 | 46691.49] loss=1.00 avg=0.95
[6932 | 46705.52] loss=0.89 avg=0.95
[6933 | 46719.60] loss=1.82 avg=0.96
[6934 | 47116.64] loss=1.28 avg=0.97
[6935 | 47121.76] loss=1.17 avg=0.97
[6936 | 47135.76] loss=0.71 avg=0.97
[6937 | 47150.10] loss=1.06 avg=0.97
[6938 | 47164.52] loss=1.28 avg=0.97
[6939 | 47501.02] loss=0.94 avg=0.97
[6940 | 47506.23] loss=0.89 avg=0.97
[6941 | 47520.31] loss=1.10 avg=0.97
[6942 | 47534.46] loss=0.98 avg=0.97
[6943 | 47548.64] loss=1.09 avg=0.97
[6944 | 47915.84] loss=1.60 avg=0.98
[6945 | 47920.85] loss=0.68 avg=0.97
[6946 | 47934.78] loss=0.94 avg=0.97
[6947 | 47949.00] loss=1.61 avg=0.98
[6948 | 47963.32] loss=1.09 avg=0.98
[6949 | 48015.63] loss=0.65 avg=0.98
[6950 | 48020.77] loss=2.30 avg=0.99
[6951 | 48034.93] loss=0.93 avg=0.99
[6952 | 48049.41] loss=0.66 avg=0.99
[6953 | 48397.46] loss=0.62 avg=0.98
[6954 | 48402.86] loss=0.64 avg=0.98
[6955 | 48408.39] loss=0.76 avg=0.98
[6956 | 48422.57] loss=0.88 avg=0.98
[6957 | 48436.72] loss=0.54 avg=0.97
[6958 | 50781.53] loss=1.21 avg=0.98
[6959 | 50786.71] loss=0.61 avg=0.97
[6960 | 50791.94] loss=0.62 avg=0.97
[6961 | 50805.86] loss=1.41 avg=0.97
[6962 | 50819.97] loss=0.78 avg=0.97
[6963 | 50834.29] loss=1.23 avg=0.97
[6964 | 50848.60] loss=0.91 avg=0.97
[6965 | 50862.97] loss=0.93 avg=0.97
[6966 | 50877.17] loss=0.51 avg=0.97
[6967 | 50891.35] loss=0.72 avg=0.96
[6968 | 50905.53] loss=1.82 avg=0.97
[6969 | 50919.56] loss=0.92 avg=0.97
[6970 | 50933.81] loss=0.97 avg=0.97
[6971 | 50947.94] loss=0.52 avg=0.97
[6972 | 50962.43] loss=1.14 avg=0.97
[6973 | 50976.61] loss=1.13 avg=0.97
[6974 | 50990.65] loss=0.89 avg=0.97
[6975 | 51004.70] loss=1.14 avg=0.97
[6976 | 51018.78] loss=1.22 avg=0.98
[6977 | 51032.84] loss=0.98 avg=0.98
[6978 | 51047.01] loss=0.62 avg=0.97
[6979 | 51061.13] loss=1.11 avg=0.97
[6980 | 51075.56] loss=0.87 avg=0.97
[6981 | 51089.85] loss=0.78 avg=0.97
[6982 | 51104.07] loss=0.66 avg=0.97
[6983 | 51118.34] loss=0.83 avg=0.97
[6984 | 51132.61] loss=0.91 avg=0.97
[6985 | 51146.87] loss=1.32 avg=0.97
[6986 | 51161.03] loss=0.98 avg=0.97
[6987 | 51175.36] loss=0.86 avg=0.97
[6988 | 51189.73] loss=0.97 avg=0.97
[6989 | 51204.22] loss=1.19 avg=0.97
[6990 | 51218.54] loss=0.68 avg=0.97
[6991 | 51232.58] loss=0.94 avg=0.97
[6992 | 51246.78] loss=0.58 avg=0.96
[6993 | 51260.84] loss=1.16 avg=0.96
[6994 | 51274.82] loss=1.32 avg=0.97
[6995 | 51288.69] loss=0.99 avg=0.97
[6996 | 51302.75] loss=1.36 avg=0.97
[6997 | 51316.94] loss=1.40 avg=0.98
[6998 | 51331.10] loss=1.17 avg=0.98
[6999 | 51345.25] loss=1.36 avg=0.98
Saving checkpoint/run1/model-7000
WARNING:tensorflow:From /Users/eottens/cs230/gpt-2-csn/src/tutorial_env/lib/python3.7/site-packages/tensorflow_core/python/training/saver.py:963: remove_checkpoint (from tensorflow.python.training.checkpoint_management) is deprecated and will be removed in a future version.
Instructions for updating:
Use standard file APIs to delete files with this prefix.
Generating samples...
======== SAMPLE 1 ========
 u'.', u'create_table', u'(', u')', u']', u':', u'return', u'data', u'if', u'ltype', u'is', u'not', u'None', u':', u'ltype', u'[', u"'line'", u']', u'=', u'ltype', u'[', u"'rtype'", u']', u'return', u'data', u'elif', u'ltype', u'in', u'ltype', u'and', u'elif', u'ltype', u'in', u'chips', u'and', u'not', u'ltype', u'in', u'bbox_table_namespace', u':', u'if', u'chips', u'is', u'not', u'None', u':', u'chips', u'[', u'"rtype"', u']', u'=', u'chips', u'[', u'"chips"', u']', u'return', u'data', u'return', u'data'] create a new tabular table.
    :param chips: chipset to add.
    :param bbox_table_namespace: bbox to add.

    :param chips: the columns of the Bbox Table named bbox_table_namespace
    :param chips: the bbox tables to add.
     :param cols: the rows in the bbox table.
     :param chips: the columns to add. [u'create', u'a', u'new', u'tabular', u'table', u'.', u':', u'param', u'chips', u':', u'chipset', u'to', u'add', u'.', u':', u'param', u'bbox_table_namespace', u':', u'bbox', u'to', u'add', u'.'] create_tabular_table python def create_tabular_table(chips, bbox_table_namespace: bbox_table_namespace, cols: int) -> BboxTable:
    '''create a new tabular table.
    :param chips: chipset to add.
    :param bbox_table_namespace: bbox to add.
    :param cols: the rows in the bbox table.
    :param chips: the columns to add.
    :param chips: the columns to add.

    '''
    if chips is not None:
        chips['rtype'] = chips['rtype'].create_table()
    else:
        chips['rtype'] = chips['rtype'].create_table(
            ltype='rtype',
            columns='rtype',
            ltype='name',
            chips="',
            cols="',
            chips='%s' % chips['name'],
